15:19:16,932	-0,0561996	-0,1502728	-0,03787364
15:19:16,963	0,03909538	0,03665191	-0,01710423
15:19:16,993	0,007330383	0,1050688	-0,0158825
15:19:17,023	-0,0720821	0,1099557	-0,02199115
15:19:17,054	-0,05497787	-0,002443461	0,00122173
15:19:17,084	-0,04764749	-0,06963864	0,02321288
15:19:17,120	0,0158825	0,2186898	-0,007330383
15:19:17,155	-0,01832596	-0,1820378	0,03665191
15:19:17,231	0,003665192	0,1979203	-0,02443461
15:19:17,267	-0,02199115	-0,1185079	0,05742133
15:19:17,297	-0,02687807	0,07941248	0,02199115
15:19:17,327	-0,009773844	0,1954769	-0,009773844
15:19:17,358	-0,03054326	-0,07696902	0,02443461
15:19:17,388	-0,02932153	-0,2162463	0,03787364
15:19:17,419	-0,05864307	-0,1062905	0,003665192
15:19:17,449	-0,07452556	0,1136209	-0,05742133
15:19:17,479	-0,03665191	0,01466077	-0,04642576
15:19:17,510	-0,06841691	0,03543019	-0,05009095
15:19:17,540	-0,02443461	-0,00122173	-0,007330383
15:19:17,571	0,0122173	-0,1295034	0,01466077
15:19:17,602	-0,03909538	0,09162979	-0,02076942
15:19:17,642	-0,07941248	0,03543019	-0,01832596
15:19:17,672	0,002443461	0,09040806	-0,00122173
15:19:17,702	-0,05253441	-0,04642576	0,03787364
15:19:17,733	-0,06841691	-0,1160644	0,03909538
15:19:17,763	-0,01466077	-0,07574729	0,04886922
15:19:17,796	-0,009773844	0,1282817	0,01099557
15:19:17,836	-0,07086037	-0,04520403	0,03054326
15:19:17,866	-0,04031711	0,1698205	0,008552114
15:19:17,905	-0,03909538	0,1417207	-0,01099557
15:19:17,936	-0,03787364	0,1869248	-0,02565634
15:19:17,966	0,006108652	-0,03787364	0,02199115
15:19:17,998	-0,06719518	-0,1527163	0,04031711
15:19:18,028	-0,002443461	-0,1441642	0,006108652
15:19:18,069	-0,05742133	-0,08063421	-0,04153884
15:19:18,108	-0,04153884	-0,08674286	-0,007330383
15:19:18,138	0,01832596	-0,1649336	0,01343904
15:19:18,169	-0,006108652	-0,04764749	-0,02565634
15:19:18,199	-0,03176499	0,06475171	-0,06352998
15:19:18,230	0,006108652	0,06475171	-0,05131268
15:19:18,260	0,02932153	-0,009773844	-0,01343904
15:19:18,290	-0,03054326	0,04520403	0,0122173
15:19:18,324	-0,05497787	0,04520403	-0,05742133
15:19:18,361	-0,0561996	0,02076942	-0,06719518
15:19:18,428	-0,03298672	0,12706	-0,09040806
15:19:18,463	-0,02687807	-0,04764749	-0,02076942
15:19:18,493	-0,05375614	0,04520403	-0,05742133
15:19:18,525	-0,01710423	0,03054326	-0,06230826
15:19:18,564	-0,0720821	-0,03543019	-0,0561996
15:19:18,597	-0,06597345	0,02443461	-0,05742133
15:19:18,635	0,05864307	0,06352998	-0,02076942
15:19:18,665	0,0122173	-0,1673771	0,0158825
15:19:18,696	-0,0122173	0,2614503	-0,03787364
15:19:18,726	0,08918633	-0,09529497	0,1062905
15:19:18,758	0,04276057	-0,003665192	0,02443461
15:19:18,797	-0,1050688	0,0842994	-0,02443461
15:19:18,829	-0,158825	-0,3225369	0,06230826
15:19:18,868	0,1832596	-0,1038471	0,2211332
15:19:18,900	0,09773844	-0,1673771	0,1930334
15:19:18,939	-0,1881465	-0,122173	0,05497787
15:19:18,971	0,03909538	0,07086037	0,06352998
15:19:19,002	0,09773844	0,02932153	0,06352998
15:19:19,032	0,02443461	0,06108652	0,03787364
15:19:19,071	-0,01466077	0,01710423	0,02076942
15:19:19,110	-0,01954769	-0,004886922	0,009773844
15:19:19,142	-0,002443461	0,06841691	-0,03665191
15:19:19,175	-0,007330383	0,2651155	-0,08796459
15:19:19,213	0,009773844	0,02565634	-0,07452556
15:19:19,243	-0,1673771	0,1466077	-0,1661554
15:19:19,274	-0,1734857	-0,007330383	-0,1111775
15:19:19,304	0,0720821	-0,1038471	-0,06597345
15:19:19,335	0,05864307	0,1209513	-0,06719518
15:19:19,365	0,05864307	-0,1893682	0,04031711
15:19:19,395	-0,0439823	0,1233948	-0,04520403
15:19:19,426	-0,1502728	0,2504548	-0,06108652
15:19:19,456	-0,04153884	-0,1991421	0,01832596
15:19:19,489	-0,05375614	-0,172264	0,03420845
15:19:19,528	-0,06108652	-0,1893682	0,07696902
15:19:19,559	-0,02321288	-0,06841691	0,04031711
15:19:19,598	0,0122173	0,01343904	-0,006108652
15:19:19,630	0,158825	0,06475171	0,03909538
15:19:19,669	-0,1148427	0,08918633	-0,0280998
15:19:19,700	-0,05375614	0,0842994	-0,05864307
15:19:19,730	0,03298672	-0,02687807	-0,02076942
15:19:19,760	0,08307768	-0,09896017	0,05986479
15:19:19,791	0,01099557	0,05864307	0,01832596
15:19:19,821	-0,03298672	0,2003638	-0,03298672
15:19:19,851	0,03176499	0,02321288	-0,04642576
15:19:19,882	0,02321288	-0,1282817	-0,03543019
15:19:19,912	-0,007330383	-0,02443461	-0,04031711
15:19:19,943	0,05864307	-0,235794	0,01343904
15:19:19,973	-0,0122173	0,07696902	-0,03298672
15:19:20,004	-0,03665191	0,1441642	-0,1160644
